Enemy SpEffectID,Key SpEffect,Value SpEffect,Chance For K ? V (Percent),Operator,SpEffectForOperator
9052347,105104,9900006,100,0,-1
9052347,105105,9900006,100,0,-1
9052347,105106,9900006,100,0,-1
9052347,105107,9900006,100,0,-1
9052347,105108,9900006,100,0,-1
9052347,105109,9900006,100,0,-1
9052347,105110,9900006,100,0,-1
9052347,105111,9900006,100,0,-1
9052347,105112,9900006,100,0,-1
9052347,105113,9900006,100,0,-1
9052347,105114,9900006,100,0,-1
9052347,105115,9900006,100,0,-1
9052347,105116,9900006,100,0,-1
9052347,105117,9900006,100,0,-1
9052347,105118,9900006,100,0,-1
9052347,105119,9900006,100,0,-1
9052347,105120,9900006,100,0,-1
9052347,105121,9900006,100,0,-1
9052347,105122,9900006,100,0,-1
9052347,105123,9900006,100,0,-1
9052347,105124,9900006,100,0,-1
9052347,105125,9900006,100,0,-1
9052347,105150,9900006,100,0,-1
9052347,105151,9900006,100,0,-1
9052347,105152,9900006,100,0,-1
9052347,105153,9900006,100,0,-1
9052347,105154,9900006,100,0,-1
9052347,105155,9900006,100,0,-1
9052347,105156,9900006,100,0,-1
9052347,105157,9900006,100,0,-1
9052347,105158,9900006,100,0,-1
9052347,105159,9900006,100,0,-1
9052347,105160,9900006,100,0,-1
9052347,105161,9900006,100,0,-1
9052347,105162,9900006,100,0,-1
9052347,105163,9900006,100,0,-1
9052347,105164,9900006,100,0,-1
9052347,105165,9900006,100,0,-1
9052347,105166,9900006,100,0,-1
9052347,105167,9900006,100,0,-1
9052347,105168,9900006,100,0,-1
9052347,105169,9900006,100,0,-1
9052347,105170,9900006,100,0,-1
9052347,105171,9900006,100,0,-1
9052347,105172,9900006,100,0,-1
9052347,105173,9900006,100,0,-1
9052347,105174,9900006,100,0,-1
9052347,105175,9900006,100,0,-1
9052347,105200,9900006,100,0,-1
9052347,105201,9900006,100,0,-1
9052347,105202,9900006,100,0,-1
9052347,105203,9900006,100,0,-1
9052347,105204,9900006,100,0,-1
9052347,105205,9900006,100,0,-1
9052347,105206,9900006,100,0,-1
9052347,105207,9900006,100,0,-1
9052347,105208,9900006,100,0,-1
9052347,105209,9900006,100,0,-1
9052347,105210,9900006,100,0,-1
9052347,105211,9900006,100,0,-1
9052347,105212,9900006,100,0,-1
9052347,105213,9900006,100,0,-1
9052347,105214,9900006,100,0,-1
9052347,105215,9900006,100,0,-1
9052347,105216,9900006,100,0,-1
9052347,105217,9900006,100,0,-1
9052347,105218,9900006,100,0,-1
9052347,105219,9900006,100,0,-1
9052347,105220,9900006,100,0,-1
9052347,105221,9900006,100,0,-1
9052347,105222,9900006,100,0,-1
9052347,105223,9900006,100,0,-1
9052347,105224,9900006,100,0,-1
9052347,105225,9900006,100,0,-1
9052347,105250,9900006,100,0,-1
9052347,105251,9900006,100,0,-1
9052347,105252,9900006,100,0,-1
9052347,105253,9900006,100,0,-1
9052347,105254,9900006,100,0,-1
9052347,105255,9900006,100,0,-1
9052347,105256,9900006,100,0,-1
9052347,105257,9900006,100,0,-1
9052347,105258,9900006,100,0,-1
9052347,105259,9900006,100,0,-1
9052347,105260,9900006,100,0,-1
9052347,105261,9900006,100,0,-1
9052347,105262,9900006,100,0,-1
9052347,105263,9900006,100,0,-1
9052347,105264,9900006,100,0,-1
9052347,105265,9900006,100,0,-1
9052347,105266,9900006,100,0,-1
9052347,105267,9900006,100,0,-1
9052347,105268,9900006,100,0,-1
9052347,105269,9900006,100,0,-1
9052347,105270,9900006,100,0,-1
9052347,105271,9900006,100,0,-1
9052347,105272,9900006,100,0,-1
9052347,105273,9900006,100,0,-1
9052347,105274,9900006,100,0,-1
9052347,105275,9900006,100,0,-1
9052347,3190,9900006,100,0,-1
9052347,3191,9900006,100,0,-1
9052347,3192,9900006,100,0,-1
9052347,3193,9900006,100,0,-1
9052347,3194,9900006,100,0,-1
9052347,3195,9900006,100,0,-1
9052347,3196,9900006,100,0,-1
9052347,3197,9900006,100,0,-1
9052347,3380,9900006,100,0,-1
9052347,3381,9900006,100,0,-1
9052347,3382,9900006,100,0,-1
9052347,3383,9900006,100,0,-1
9052347,321600,9900006,100,0,-1
9052347,321601,9900006,100,0,-1
9052347,502160,9900006,100,0,-1
9052347,502161,9900006,100,0,-1
9052347,1630000,9900006,100,0,-1
9052347,1630001,9900006,100,0,-1
9052347,1631000,9900006,100,0,-1
9052347,1631001,9900006,100,0,-1
9052347,1632000,9900006,100,0,-1
9052347,1632001,9900006,100,0,-1
9052347,1632002,9900006,100,0,-1
9052355,3125,9900006,100,0,-1
9052355,3126,9900006,100,0,-1
9052355,3723,9900006,100,0,-1
9052355,6400,9900006,100,0,-1
9052355,6401,9900006,100,0,-1
9052355,6402,9900006,100,0,-1
9052355,6403,9900006,100,0,-1
9052355,6404,9900006,100,0,-1
9052355,6405,9900006,100,0,-1
9052355,6406,9900006,100,0,-1
9052355,6410,9900006,100,0,-1
9052355,6411,9900006,100,0,-1
9052355,6412,9900006,100,0,-1
9052355,6413,9900006,100,0,-1
9052355,6414,9900006,100,0,-1
9052355,6415,9900006,100,0,-1
9052355,22000,9900006,100,0,-1
9052355,22001,9900006,100,0,-1
9052355,22002,9900006,100,0,-1
9052355,22003,9900006,100,0,-1
9052355,22004,9900006,100,0,-1
9052355,22005,9900006,100,0,-1
9052355,22006,9900006,100,0,-1
9052355,22007,9900006,100,0,-1
9052355,22008,9900006,100,0,-1
9052355,22009,9900006,100,0,-1
9052355,22010,9900006,100,0,-1
9052355,22011,9900006,100,0,-1
9052355,22012,9900006,100,0,-1
9052355,22013,9900006,100,0,-1
9052355,22014,9900006,100,0,-1
9052355,22015,9900006,100,0,-1
9052355,22016,9900006,100,0,-1
9052355,22017,9900006,100,0,-1
9052355,22018,9900006,100,0,-1
9052355,22019,9900006,100,0,-1
9052355,22100,9900006,100,0,-1
9052355,22101,9900006,100,0,-1
9052355,22110,9900006,100,0,-1
9052355,22111,9900006,100,0,-1
9052355,22120,9900006,100,0,-1
9052355,22130,9900006,100,0,-1
9052355,22131,9900006,100,0,-1
9052355,22132,9900006,100,0,-1
9052355,22133,9900006,100,0,-1
9052355,30020,9900006,100,0,-1
9052355,90020,9900006,100,0,-1
9052355,105000,9900006,100,0,-1
9052355,105001,9900006,100,0,-1
9052355,105002,9900006,100,0,-1
9052355,105003,9900006,100,0,-1
9052355,105004,9900006,100,0,-1
9052355,105005,9900006,100,0,-1
9052355,105006,9900006,100,0,-1
9052355,105007,9900006,100,0,-1
9052355,105008,9900006,100,0,-1
9052355,105009,9900006,100,0,-1
9052355,105010,9900006,100,0,-1
9052355,105011,9900006,100,0,-1
9052355,105012,9900006,100,0,-1
9052355,105013,9900006,100,0,-1
9052355,105014,9900006,100,0,-1
9052355,105015,9900006,100,0,-1
9052355,105016,9900006,100,0,-1
9052355,105017,9900006,100,0,-1
9052355,105018,9900006,100,0,-1
9052355,105019,9900006,100,0,-1
9052355,105020,9900006,100,0,-1
9052355,105021,9900006,100,0,-1
9052355,105022,9900006,100,0,-1
9052355,105023,9900006,100,0,-1
9052355,105024,9900006,100,0,-1
9052355,105025,9900006,100,0,-1
9052355,105050,9900006,100,0,-1
9052355,105051,9900006,100,0,-1
9052355,105052,9900006,100,0,-1
9052355,105053,9900006,100,0,-1
9052355,105054,9900006,100,0,-1
9052355,105055,9900006,100,0,-1
9052355,105056,9900006,100,0,-1
9052355,105057,9900006,100,0,-1
9052355,105058,9900006,100,0,-1
9052355,105059,9900006,100,0,-1
9052355,105060,9900006,100,0,-1
9052355,105061,9900006,100,0,-1
9052355,105062,9900006,100,0,-1
9052355,105063,9900006,100,0,-1
9052355,105064,9900006,100,0,-1
9052355,105065,9900006,100,0,-1
9052355,105066,9900006,100,0,-1
9052355,105067,9900006,100,0,-1
9052355,105068,9900006,100,0,-1
9052355,105069,9900006,100,0,-1
9052355,105070,9900006,100,0,-1
9052355,105071,9900006,100,0,-1
9052355,105072,9900006,100,0,-1
9052355,105073,9900006,100,0,-1
9052355,105074,9900006,100,0,-1
9052355,105075,9900006,100,0,-1
9052355,105100,9900006,100,0,-1
9052355,105101,9900006,100,0,-1
9052355,105102,9900006,100,0,-1
9052355,105103,9900006,100,0,-1
9052355,105104,9900006,100,0,-1
9052355,105105,9900006,100,0,-1
9052355,105106,9900006,100,0,-1
9052355,105107,9900006,100,0,-1
9052355,105108,9900006,100,0,-1
9052355,105109,9900006,100,0,-1
9052355,105110,9900006,100,0,-1
9052355,105111,9900006,100,0,-1
9052355,105112,9900006,100,0,-1
9052355,105113,9900006,100,0,-1
9052355,105114,9900006,100,0,-1
9052355,105115,9900006,100,0,-1
9052355,105116,9900006,100,0,-1
9052355,105117,9900006,100,0,-1
9052355,105118,9900006,100,0,-1
9052355,105119,9900006,100,0,-1
9052355,105120,9900006,100,0,-1
9052355,105121,9900006,100,0,-1
9052355,105122,9900006,100,0,-1
9052355,105123,9900006,100,0,-1
9052355,105124,9900006,100,0,-1
9052355,105125,9900006,100,0,-1
9052355,105150,9900006,100,0,-1
9052355,105151,9900006,100,0,-1
9052355,105152,9900006,100,0,-1
9052355,105153,9900006,100,0,-1
9052355,105154,9900006,100,0,-1
9052355,105155,9900006,100,0,-1
9052355,105156,9900006,100,0,-1
9052355,105157,9900006,100,0,-1
9052355,105158,9900006,100,0,-1
9052355,105159,9900006,100,0,-1
9052355,105160,9900006,100,0,-1
9052355,105161,9900006,100,0,-1
9052355,105162,9900006,100,0,-1
9052355,105163,9900006,100,0,-1
9052355,105164,9900006,100,0,-1
9052355,105165,9900006,100,0,-1
9052355,105166,9900006,100,0,-1
9052355,105167,9900006,100,0,-1
9052355,105168,9900006,100,0,-1
9052355,105169,9900006,100,0,-1
9052355,105170,9900006,100,0,-1
9052355,105171,9900006,100,0,-1
9052355,105172,9900006,100,0,-1
9052355,105173,9900006,100,0,-1
9052355,105174,9900006,100,0,-1
9052355,105175,9900006,100,0,-1
9052355,105200,9900006,100,0,-1
9052355,105201,9900006,100,0,-1
9052355,105202,9900006,100,0,-1
9052355,105203,9900006,100,0,-1
9052355,105204,9900006,100,0,-1
9052355,105205,9900006,100,0,-1
9052355,105206,9900006,100,0,-1
9052355,105207,9900006,100,0,-1
9052355,105208,9900006,100,0,-1
9052355,105209,9900006,100,0,-1
9052355,105210,9900006,100,0,-1
9052355,105211,9900006,100,0,-1
9052355,105212,9900006,100,0,-1
9052355,105213,9900006,100,0,-1
9052355,105214,9900006,100,0,-1
9052355,105215,9900006,100,0,-1
9052355,105216,9900006,100,0,-1
9052355,105217,9900006,100,0,-1
9052355,105218,9900006,100,0,-1
9052355,105219,9900006,100,0,-1
9052355,105220,9900006,100,0,-1
9052355,105221,9900006,100,0,-1
9052355,105222,9900006,100,0,-1
9052355,105223,9900006,100,0,-1
9052355,105224,9900006,100,0,-1
9052355,105225,9900006,100,0,-1
9052355,105250,9900006,100,0,-1
9052355,105251,9900006,100,0,-1
9052355,105252,9900006,100,0,-1
9052355,105253,9900006,100,0,-1
9052355,105254,9900006,100,0,-1
9052355,105255,9900006,100,0,-1
9052355,105256,9900006,100,0,-1
9052355,105257,9900006,100,0,-1
9052355,105258,9900006,100,0,-1
9052355,105259,9900006,100,0,-1
9052355,105260,9900006,100,0,-1
9052355,105261,9900006,100,0,-1
9052355,105262,9900006,100,0,-1
9052355,105263,9900006,100,0,-1
9052355,105264,9900006,100,0,-1
9052355,105265,9900006,100,0,-1
9052355,105266,9900006,100,0,-1
9052355,105267,9900006,100,0,-1
9052355,105268,9900006,100,0,-1
9052355,105269,9900006,100,0,-1
9052355,105270,9900006,100,0,-1
9052355,105271,9900006,100,0,-1
9052355,105272,9900006,100,0,-1
9052355,105273,9900006,100,0,-1
9052355,105274,9900006,100,0,-1
9052355,105275,9900006,100,0,-1
9052355,3190,9900006,100,0,-1
9052355,3191,9900006,100,0,-1
9052355,3192,9900006,100,0,-1
9052355,3193,9900006,100,0,-1
9052355,3194,9900006,100,0,-1
9052355,3195,9900006,100,0,-1
9052355,3196,9900006,100,0,-1
9052355,3197,9900006,100,0,-1
9052355,3380,9900006,100,0,-1
9052355,3381,9900006,100,0,-1
9052355,3382,9900006,100,0,-1
9052355,3383,9900006,100,0,-1
9052355,321600,9900006,100,0,-1
9052355,321601,9900006,100,0,-1
9052355,502160,9900006,100,0,-1
9052355,502161,9900006,100,0,-1
9052355,1630000,9900006,100,0,-1
9052355,1630001,9900006,100,0,-1
9052355,1631000,9900006,100,0,-1
9052355,1631001,9900006,100,0,-1
9052355,1632000,9900006,100,0,-1
9052355,1632001,9900006,100,0,-1
9052355,1632002,9900006,100,0,-1
9052386,3125,9900006,100,0,-1
9052386,3126,9900006,100,0,-1
9052386,3723,9900006,100,0,-1
9052386,6400,9900006,100,0,-1
9052386,6401,9900006,100,0,-1
9052386,6402,9900006,100,0,-1
9052386,6403,9900006,100,0,-1
9052386,6404,9900006,100,0,-1
9052386,6405,9900006,100,0,-1
9052386,6406,9900006,100,0,-1
9052386,6410,9900006,100,0,-1
9052386,6411,9900006,100,0,-1
9052386,6412,9900006,100,0,-1
9052386,6413,9900006,100,0,-1
9052386,6414,9900006,100,0,-1
9052386,6415,9900006,100,0,-1
9052386,22000,9900006,100,0,-1
9052386,22001,9900006,100,0,-1
9052386,22002,9900006,100,0,-1
9052386,22003,9900006,100,0,-1
9052386,22004,9900006,100,0,-1
9052386,22005,9900006,100,0,-1
9052386,22006,9900006,100,0,-1
9052386,22007,9900006,100,0,-1
9052386,22008,9900006,100,0,-1
9052386,22009,9900006,100,0,-1
9052386,22010,9900006,100,0,-1
9052386,22011,9900006,100,0,-1
9052386,22012,9900006,100,0,-1
9052386,22013,9900006,100,0,-1
9052386,22014,9900006,100,0,-1
9052386,22015,9900006,100,0,-1
9052386,22016,9900006,100,0,-1
9052386,22017,9900006,100,0,-1
9052386,22018,9900006,100,0,-1
9052386,22019,9900006,100,0,-1
9052386,22100,9900006,100,0,-1
9052386,22101,9900006,100,0,-1
9052386,22110,9900006,100,0,-1
9052386,22111,9900006,100,0,-1
9052386,22120,9900006,100,0,-1
9052386,22130,9900006,100,0,-1
9052386,22131,9900006,100,0,-1
9052386,22132,9900006,100,0,-1
9052386,22133,9900006,100,0,-1
9052386,30020,9900006,100,0,-1
9052386,90020,9900006,100,0,-1
9052386,105000,9900006,100,0,-1
9052386,105001,9900006,100,0,-1
9052386,105002,9900006,100,0,-1
9052386,105003,9900006,100,0,-1
9052386,105004,9900006,100,0,-1
9052386,105005,9900006,100,0,-1
9052386,105006,9900006,100,0,-1
9052386,105007,9900006,100,0,-1
9052386,105008,9900006,100,0,-1
9052386,105009,9900006,100,0,-1
9052386,105010,9900006,100,0,-1
9052386,105011,9900006,100,0,-1
9052386,105012,9900006,100,0,-1
9052386,105013,9900006,100,0,-1
9052386,105014,9900006,100,0,-1
9052386,105015,9900006,100,0,-1
9052386,105016,9900006,100,0,-1
9052386,105017,9900006,100,0,-1
9052386,105018,9900006,100,0,-1
9052386,105019,9900006,100,0,-1
9052386,105020,9900006,100,0,-1
9052386,105021,9900006,100,0,-1
9052386,105022,9900006,100,0,-1
9052386,105023,9900006,100,0,-1
9052386,105024,9900006,100,0,-1
9052386,105025,9900006,100,0,-1
9052386,105050,9900006,100,0,-1
9052386,105051,9900006,100,0,-1
9052386,105052,9900006,100,0,-1
9052386,105053,9900006,100,0,-1
9052386,105054,9900006,100,0,-1
9052386,105055,9900006,100,0,-1
9052386,105056,9900006,100,0,-1
9052386,105057,9900006,100,0,-1
9052386,105058,9900006,100,0,-1
9052386,105059,9900006,100,0,-1
9052386,105060,9900006,100,0,-1
9052386,105061,9900006,100,0,-1
9052386,105062,9900006,100,0,-1
9052386,105063,9900006,100,0,-1
9052386,105064,9900006,100,0,-1
9052386,105065,9900006,100,0,-1
9052386,105066,9900006,100,0,-1
9052386,105067,9900006,100,0,-1
9052386,105068,9900006,100,0,-1
9052386,105069,9900006,100,0,-1
9052386,105070,9900006,100,0,-1
9052386,105071,9900006,100,0,-1
9052386,105072,9900006,100,0,-1
9052386,105073,9900006,100,0,-1
9052386,105074,9900006,100,0,-1
9052386,105075,9900006,100,0,-1
9052386,105100,9900006,100,0,-1
9052386,105101,9900006,100,0,-1
9052386,105102,9900006,100,0,-1
9052386,105103,9900006,100,0,-1
9052386,105104,9900006,100,0,-1
9052386,105105,9900006,100,0,-1
9052386,105106,9900006,100,0,-1
9052386,105107,9900006,100,0,-1
9052386,105108,9900006,100,0,-1
9052386,105109,9900006,100,0,-1
9052386,105110,9900006,100,0,-1
9052386,105111,9900006,100,0,-1
9052386,105112,9900006,100,0,-1
9052386,105113,9900006,100,0,-1
9052386,105114,9900006,100,0,-1
9052386,105115,9900006,100,0,-1
9052386,105116,9900006,100,0,-1
9052386,105117,9900006,100,0,-1
9052386,105118,9900006,100,0,-1
9052386,105119,9900006,100,0,-1
9052386,105120,9900006,100,0,-1
9052386,105121,9900006,100,0,-1
9052386,105122,9900006,100,0,-1
9052386,105123,9900006,100,0,-1
9052386,105124,9900006,100,0,-1
9052386,105125,9900006,100,0,-1
9052386,105150,9900006,100,0,-1
9052386,105151,9900006,100,0,-1
9052386,105152,9900006,100,0,-1
9052386,105153,9900006,100,0,-1
9052386,105154,9900006,100,0,-1
9052386,105155,9900006,100,0,-1
9052386,105156,9900006,100,0,-1
9052386,105157,9900006,100,0,-1
9052386,105158,9900006,100,0,-1
9052386,105159,9900006,100,0,-1
9052386,105160,9900006,100,0,-1
9052386,105161,9900006,100,0,-1
9052386,105162,9900006,100,0,-1
9052386,105163,9900006,100,0,-1
9052386,105164,9900006,100,0,-1
9052386,105165,9900006,100,0,-1
9052386,105166,9900006,100,0,-1
9052386,105167,9900006,100,0,-1
9052386,105168,9900006,100,0,-1
9052386,105169,9900006,100,0,-1
9052386,105170,9900006,100,0,-1
9052386,105171,9900006,100,0,-1
9052386,105172,9900006,100,0,-1
9052386,105173,9900006,100,0,-1
9052386,105174,9900006,100,0,-1
9052386,105175,9900006,100,0,-1
9052386,105200,9900006,100,0,-1
9052386,105201,9900006,100,0,-1
9052386,105202,9900006,100,0,-1
9052386,105203,9900006,100,0,-1
9052386,105204,9900006,100,0,-1
9052386,105205,9900006,100,0,-1
9052386,105206,9900006,100,0,-1
9052386,105207,9900006,100,0,-1
9052386,105208,9900006,100,0,-1
9052386,105209,9900006,100,0,-1
9052386,105210,9900006,100,0,-1
9052386,105211,9900006,100,0,-1
9052386,105212,9900006,100,0,-1
9052386,105213,9900006,100,0,-1
9052386,105214,9900006,100,0,-1
9052386,105215,9900006,100,0,-1
9052386,105216,9900006,100,0,-1
9052386,105217,9900006,100,0,-1
9052386,105218,9900006,100,0,-1
9052386,105219,9900006,100,0,-1
9052386,105220,9900006,100,0,-1
9052386,105221,9900006,100,0,-1
9052386,105222,9900006,100,0,-1
9052386,105223,9900006,100,0,-1
9052386,105224,9900006,100,0,-1
9052386,105225,9900006,100,0,-1
9052386,105250,9900006,100,0,-1
9052386,105251,9900006,100,0,-1
9052386,105252,9900006,100,0,-1
9052386,105253,9900006,100,0,-1
9052386,105254,9900006,100,0,-1
9052386,105255,9900006,100,0,-1
9052386,105256,9900006,100,0,-1
9052386,105257,9900006,100,0,-1
9052386,105258,9900006,100,0,-1
9052386,105259,9900006,100,0,-1
9052386,105260,9900006,100,0,-1
9052386,105261,9900006,100,0,-1
9052386,105262,9900006,100,0,-1
9052386,105263,9900006,100,0,-1
9052386,105264,9900006,100,0,-1
9052386,105265,9900006,100,0,-1
9052386,105266,9900006,100,0,-1
9052386,105267,9900006,100,0,-1
9052386,105268,9900006,100,0,-1
9052386,105269,9900006,100,0,-1
9052386,105270,9900006,100,0,-1
9052386,105271,9900006,100,0,-1
9052386,105272,9900006,100,0,-1
9052386,105273,9900006,100,0,-1
9052386,105274,9900006,100,0,-1
9052386,105275,9900006,100,0,-1
9052386,3190,9900006,100,0,-1
9052386,3191,9900006,100,0,-1
9052386,3192,9900006,100,0,-1
9052386,3193,9900006,100,0,-1
9052386,3194,9900006,100,0,-1
9052386,3195,9900006,100,0,-1
9052386,3196,9900006,100,0,-1
9052386,3197,9900006,100,0,-1
9052386,3380,9900006,100,0,-1
9052386,3381,9900006,100,0,-1
9052386,3382,9900006,100,0,-1
9052386,3383,9900006,100,0,-1
9052386,321600,9900006,100,0,-1
9052386,321601,9900006,100,0,-1
9052386,502160,9900006,100,0,-1
9052386,502161,9900006,100,0,-1
9052386,1630000,9900006,100,0,-1
9052386,1630001,9900006,100,0,-1
9052386,1631000,9900006,100,0,-1
9052386,1631001,9900006,100,0,-1
9052386,1632000,9900006,100,0,-1
9052386,1632001,9900006,100,0,-1
9052386,1632002,9900006,100,0,-1
9054327,3125,9900006,100,0,-1
9054327,3126,9900006,100,0,-1
9054327,3723,9900006,100,0,-1
9054327,6400,9900006,100,0,-1
9054327,6401,9900006,100,0,-1
9054327,6402,9900006,100,0,-1
9054327,6403,9900006,100,0,-1
9054327,6404,9900006,100,0,-1
9054327,6405,9900006,100,0,-1
9054327,6406,9900006,100,0,-1
9054327,6410,9900006,100,0,-1
9054327,6411,9900006,100,0,-1
9054327,6412,9900006,100,0,-1
9054327,6413,9900006,100,0,-1
9054327,6414,9900006,100,0,-1
9054327,6415,9900006,100,0,-1
9054327,22000,9900006,100,0,-1
9054327,22001,9900006,100,0,-1
9054327,22002,9900006,100,0,-1
9054327,22003,9900006,100,0,-1
9054327,22004,9900006,100,0,-1
9054327,22005,9900006,100,0,-1
9054327,22006,9900006,100,0,-1
9054327,22007,9900006,100,0,-1
9054327,22008,9900006,100,0,-1
9054327,22009,9900006,100,0,-1
9054327,22010,9900006,100,0,-1
9054327,22011,9900006,100,0,-1
9054327,22012,9900006,100,0,-1
9054327,22013,9900006,100,0,-1
9054327,22014,9900006,100,0,-1
9054327,22015,9900006,100,0,-1
9054327,22016,9900006,100,0,-1
9054327,22017,9900006,100,0,-1
9054327,22018,9900006,100,0,-1
9054327,22019,9900006,100,0,-1
9054327,22100,9900006,100,0,-1
9054327,22101,9900006,100,0,-1
9054327,22110,9900006,100,0,-1
9054327,22111,9900006,100,0,-1
9054327,22120,9900006,100,0,-1
9054327,22130,9900006,100,0,-1
9054327,22131,9900006,100,0,-1
9054327,22132,9900006,100,0,-1
9054327,22133,9900006,100,0,-1
9054327,30020,9900006,100,0,-1
9054327,90020,9900006,100,0,-1
9054327,105000,9900006,100,0,-1
9054327,105001,9900006,100,0,-1
9054327,105002,9900006,100,0,-1
9054327,105003,9900006,100,0,-1
9054327,105004,9900006,100,0,-1
9054327,105005,9900006,100,0,-1
9054327,105006,9900006,100,0,-1
9054327,105007,9900006,100,0,-1
9054327,105008,9900006,100,0,-1
9054327,105009,9900006,100,0,-1
9054327,105010,9900006,100,0,-1
9054327,105011,9900006,100,0,-1
9054327,105012,9900006,100,0,-1
9054327,105013,9900006,100,0,-1
9054327,105014,9900006,100,0,-1
9054327,105015,9900006,100,0,-1
9054327,105016,9900006,100,0,-1
9054327,105017,9900006,100,0,-1
9054327,105018,9900006,100,0,-1
9054327,105019,9900006,100,0,-1
9054327,105020,9900006,100,0,-1
9054327,105021,9900006,100,0,-1
9054327,105022,9900006,100,0,-1
9054327,105023,9900006,100,0,-1
9054327,105024,9900006,100,0,-1
9054327,105025,9900006,100,0,-1
9054327,105050,9900006,100,0,-1
9054327,105051,9900006,100,0,-1
9054327,105052,9900006,100,0,-1
9054327,105053,9900006,100,0,-1
9054327,105054,9900006,100,0,-1
9054327,105055,9900006,100,0,-1
9054327,105056,9900006,100,0,-1
9054327,105057,9900006,100,0,-1
9054327,105058,9900006,100,0,-1
9054327,105059,9900006,100,0,-1
9054327,105060,9900006,100,0,-1
9054327,105061,9900006,100,0,-1
9054327,105062,9900006,100,0,-1
9054327,105063,9900006,100,0,-1
9054327,105064,9900006,100,0,-1
9054327,105065,9900006,100,0,-1
9054327,105066,9900006,100,0,-1
9054327,105067,9900006,100,0,-1
9054327,105068,9900006,100,0,-1
9054327,105069,9900006,100,0,-1
9054327,105070,9900006,100,0,-1
9054327,105071,9900006,100,0,-1
9054327,105072,9900006,100,0,-1
9054327,105073,9900006,100,0,-1
9054327,105074,9900006,100,0,-1
9054327,105075,9900006,100,0,-1
9054327,105100,9900006,100,0,-1
9054327,105101,9900006,100,0,-1
9054327,105102,9900006,100,0,-1
9054327,105103,9900006,100,0,-1
9054327,105104,9900006,100,0,-1
9054327,105105,9900006,100,0,-1
9054327,105106,9900006,100,0,-1
9054327,105107,9900006,100,0,-1
9054327,105108,9900006,100,0,-1
9054327,105109,9900006,100,0,-1
9054327,105110,9900006,100,0,-1
9054327,105111,9900006,100,0,-1
9054327,105112,9900006,100,0,-1
9054327,105113,9900006,100,0,-1
9054327,105114,9900006,100,0,-1
9054327,105115,9900006,100,0,-1
9054327,105116,9900006,100,0,-1
9054327,105117,9900006,100,0,-1
9054327,105118,9900006,100,0,-1
9054327,105119,9900006,100,0,-1
9054327,105120,9900006,100,0,-1
9054327,105121,9900006,100,0,-1
9054327,105122,9900006,100,0,-1
9054327,105123,9900006,100,0,-1
9054327,105124,9900006,100,0,-1
9054327,105125,9900006,100,0,-1
9054327,105150,9900006,100,0,-1
9054327,105151,9900006,100,0,-1
9054327,105152,9900006,100,0,-1
9054327,105153,9900006,100,0,-1
9054327,105154,9900006,100,0,-1
9054327,105155,9900006,100,0,-1
9054327,105156,9900006,100,0,-1
9054327,105157,9900006,100,0,-1
9054327,105158,9900006,100,0,-1
9054327,105159,9900006,100,0,-1
9054327,105160,9900006,100,0,-1
9054327,105161,9900006,100,0,-1
9054327,105162,9900006,100,0,-1
9054327,105163,9900006,100,0,-1
9054327,105164,9900006,100,0,-1
9054327,105165,9900006,100,0,-1
9054327,105166,9900006,100,0,-1
9054327,105167,9900006,100,0,-1
9054327,105168,9900006,100,0,-1
9054327,105169,9900006,100,0,-1
9054327,105170,9900006,100,0,-1
9054327,105171,9900006,100,0,-1
9054327,105172,9900006,100,0,-1
9054327,105173,9900006,100,0,-1
9054327,105174,9900006,100,0,-1
9054327,105175,9900006,100,0,-1
9054327,105200,9900006,100,0,-1
9054327,105201,9900006,100,0,-1
9054327,105202,9900006,100,0,-1
9054327,105203,9900006,100,0,-1
9054327,105204,9900006,100,0,-1
9054327,105205,9900006,100,0,-1
9054327,105206,9900006,100,0,-1
9054327,105207,9900006,100,0,-1
9054327,105208,9900006,100,0,-1
9054327,105209,9900006,100,0,-1
9054327,105210,9900006,100,0,-1
9054327,105211,9900006,100,0,-1
9054327,105212,9900006,100,0,-1
9054327,105213,9900006,100,0,-1
9054327,105214,9900006,100,0,-1
9054327,105215,9900006,100,0,-1
9054327,105216,9900006,100,0,-1
9054327,105217,9900006,100,0,-1
9054327,105218,9900006,100,0,-1
9054327,105219,9900006,100,0,-1
9054327,105220,9900006,100,0,-1
9054327,105221,9900006,100,0,-1
9054327,105222,9900006,100,0,-1
9054327,105223,9900006,100,0,-1
9054327,105224,9900006,100,0,-1
9054327,105225,9900006,100,0,-1
9054327,105250,9900006,100,0,-1
9054327,105251,9900006,100,0,-1
9054327,105252,9900006,100,0,-1
9054327,105253,9900006,100,0,-1
9054327,105254,9900006,100,0,-1
9054327,105255,9900006,100,0,-1
9054327,105256,9900006,100,0,-1
9054327,105257,9900006,100,0,-1
9054327,105258,9900006,100,0,-1
9054327,105259,9900006,100,0,-1
9054327,105260,9900006,100,0,-1
9054327,105261,9900006,100,0,-1
9054327,105262,9900006,100,0,-1
9054327,105263,9900006,100,0,-1
9054327,105264,9900006,100,0,-1
9054327,105265,9900006,100,0,-1
9054327,105266,9900006,100,0,-1
9054327,105267,9900006,100,0,-1
9054327,105268,9900006,100,0,-1
9054327,105269,9900006,100,0,-1
9054327,105270,9900006,100,0,-1
