Enemy SpEffectID,Key SpEffect,Value SpEffect,Chance For K ? V (Percent),Operator,SpEffectForOperator
7390,9996121,9996409,100,0,-1
7390,9996122,9996409,100,0,-1
7390,9996123,9996409,100,0,-1
7390,9996124,9996409,100,0,-1
7390,9996125,9996409,100,0,-1
7390,9996126,9996409,100,0,-1
7390,9996127,9996409,100,0,-1
7390,9996128,9996409,100,0,-1
7390,9996129,9996409,100,0,-1
7390,9996130,9996409,100,0,-1
7390,9996131,9996409,100,0,-1
7390,9996132,9996409,100,0,-1
7390,9996133,9996409,100,0,-1
7390,9996134,9996409,100,0,-1
7390,9996135,9996409,100,0,-1
7390,9996136,9996409,100,0,-1
7390,9996137,9996409,100,0,-1
7390,9996138,9996409,100,0,-1
7390,9996139,9996409,100,0,-1
7400,9996100,9996409,100,0,-1
7400,9996101,9996409,100,0,-1
7400,9996102,9996409,100,0,-1
7400,9996103,9996409,100,0,-1
7400,9996104,9996409,100,0,-1
7400,9996105,9996409,100,0,-1
7400,9996106,9996409,100,0,-1
7400,9996107,9996409,100,0,-1
7400,9996108,9996409,100,0,-1
7400,9996109,9996409,100,0,-1
7400,9996110,9996409,100,0,-1
7400,9996111,9996409,100,0,-1
7400,9996112,9996409,100,0,-1
7400,9996113,9996409,100,0,-1
7400,9996114,9996409,100,0,-1
7400,9996115,9996409,100,0,-1
7400,9996116,9996409,100,0,-1
7400,9996117,9996409,100,0,-1
7400,9996118,9996409,100,0,-1
7400,9996119,9996409,100,0,-1
7400,9996120,9996409,100,0,-1
7400,9996121,9996409,100,0,-1
7400,9996122,9996409,100,0,-1
7400,9996123,9996409,100,0,-1
7400,9996124,9996409,100,0,-1
7400,9996125,9996409,100,0,-1
7400,9996126,9996409,100,0,-1
7400,9996127,9996409,100,0,-1
7400,9996128,9996409,100,0,-1
7400,9996129,9996409,100,0,-1
7400,9996130,9996409,100,0,-1
7400,9996131,9996409,100,0,-1
7400,9996132,9996409,100,0,-1
7400,9996133,9996409,100,0,-1
7400,9996134,9996409,100,0,-1
7400,9996135,9996409,100,0,-1
7400,9996136,9996409,100,0,-1
7400,9996137,9996409,100,0,-1
7400,9996138,9996409,100,0,-1
7400,9996139,9996409,100,0,-1
7410,9996100,9996409,100,0,-1
7410,9996101,9996409,100,0,-1
7410,9996102,9996409,100,0,-1
7410,9996103,9996409,100,0,-1
7410,9996104,9996409,100,0,-1
7410,9996105,9996409,100,0,-1
7410,9996106,9996409,100,0,-1
7410,9996107,9996409,100,0,-1
7410,9996108,9996409,100,0,-1
7410,9996109,9996409,100,0,-1
7410,9996110,9996409,100,0,-1
7410,9996111,9996409,100,0,-1
7410,9996112,9996409,100,0,-1
7410,9996113,9996409,100,0,-1
7410,9996114,9996409,100,0,-1
7410,9996115,9996409,100,0,-1
7410,9996116,9996409,100,0,-1
7410,9996117,9996409,100,0,-1
7410,9996118,9996409,100,0,-1
7410,9996119,9996409,100,0,-1
7410,9996120,9996409,100,0,-1
7410,9996121,9996409,100,0,-1
7410,9996122,9996409,100,0,-1
7410,9996123,9996409,100,0,-1
7410,9996124,9996409,100,0,-1
7410,9996125,9996409,100,0,-1
7410,9996126,9996409,100,0,-1
7410,9996127,9996409,100,0,-1
7410,9996128,9996409,100,0,-1
7410,9996129,9996409,100,0,-1
7410,9996130,9996409,100,0,-1
7410,9996131,9996409,100,0,-1
7410,9996132,9996409,100,0,-1
7410,9996133,9996409,100,0,-1
7410,9996134,9996409,100,0,-1
7410,9996135,9996409,100,0,-1
7410,9996136,9996409,100,0,-1
7410,9996137,9996409,100,0,-1
7410,9996138,9996409,100,0,-1
7410,9996139,9996409,100,0,-1
7420,9996100,9996409,100,0,-1
7420,9996101,9996409,100,0,-1
7420,9996102,9996409,100,0,-1
7420,9996103,9996409,100,0,-1
7420,9996104,9996409,100,0,-1
7420,9996105,9996409,100,0,-1
7420,9996106,9996409,100,0,-1
7420,9996107,9996409,100,0,-1
7420,9996108,9996409,100,0,-1
7420,9996109,9996409,100,0,-1
7420,9996110,9996409,100,0,-1
7420,9996111,9996409,100,0,-1
7420,9996112,9996409,100,0,-1
7420,9996113,9996409,100,0,-1
7420,9996114,9996409,100,0,-1
7420,9996115,9996409,100,0,-1
7420,9996116,9996409,100,0,-1
7420,9996117,9996409,100,0,-1
7420,9996118,9996409,100,0,-1
7420,9996119,9996409,100,0,-1
7420,9996120,9996409,100,0,-1
7420,9996121,9996409,100,0,-1
7420,9996122,9996409,100,0,-1
7420,9996123,9996409,100,0,-1
7420,9996124,9996409,100,0,-1
7420,9996125,9996409,100,0,-1
7420,9996126,9996409,100,0,-1
7420,9996127,9996409,100,0,-1
7420,9996128,9996409,100,0,-1
7420,9996129,9996409,100,0,-1
7420,9996130,9996409,100,0,-1
7420,9996131,9996409,100,0,-1
7420,9996132,9996409,100,0,-1
7420,9996133,9996409,100,0,-1
7420,9996134,9996409,100,0,-1
7420,9996135,9996409,100,0,-1
7420,9996136,9996409,100,0,-1
7420,9996137,9996409,100,0,-1
7420,9996138,9996409,100,0,-1
7420,9996139,9996409,100,0,-1
7430,9996100,9996409,100,0,-1
7430,9996101,9996409,100,0,-1
7430,9996102,9996409,100,0,-1
7430,9996103,9996409,100,0,-1
7430,9996104,9996409,100,0,-1
7430,9996105,9996409,100,0,-1
7430,9996106,9996409,100,0,-1
7430,9996107,9996409,100,0,-1
7430,9996108,9996409,100,0,-1
7430,9996109,9996409,100,0,-1
7430,9996110,9996409,100,0,-1
7430,9996111,9996409,100,0,-1
7430,9996112,9996409,100,0,-1
7430,9996113,9996409,100,0,-1
7430,9996114,9996409,100,0,-1
7430,9996115,9996409,100,0,-1
7430,9996116,9996409,100,0,-1
7430,9996117,9996409,100,0,-1
7430,9996118,9996409,100,0,-1
7430,9996119,9996409,100,0,-1
7430,9996120,9996409,100,0,-1
7430,9996121,9996409,100,0,-1
7430,9996122,9996409,100,0,-1
7430,9996123,9996409,100,0,-1
7430,9996124,9996409,100,0,-1
7430,9996125,9996409,100,0,-1
7430,9996126,9996409,100,0,-1
7430,9996127,9996409,100,0,-1
7430,9996128,9996409,100,0,-1
7430,9996129,9996409,100,0,-1
7430,9996130,9996409,100,0,-1
7430,9996131,9996409,100,0,-1
7430,9996132,9996409,100,0,-1
7430,9996133,9996409,100,0,-1
7430,9996134,9996409,100,0,-1
7430,9996135,9996409,100,0,-1
7430,9996136,9996409,100,0,-1
7430,9996137,9996409,100,0,-1
7430,9996138,9996409,100,0,-1
7430,9996139,9996409,100,0,-1
7440,9996100,9996409,100,0,-1
7440,9996101,9996409,100,0,-1
7440,9996102,9996409,100,0,-1
7440,9996103,9996409,100,0,-1
7440,9996104,9996409,100,0,-1
7440,9996105,9996409,100,0,-1
7440,9996106,9996409,100,0,-1
7440,9996107,9996409,100,0,-1
7440,9996108,9996409,100,0,-1
7440,9996109,9996409,100,0,-1
7440,9996110,9996409,100,0,-1
7440,9996111,9996409,100,0,-1
7440,9996112,9996409,100,0,-1
7440,9996113,9996409,100,0,-1
7440,9996114,9996409,100,0,-1
7440,9996115,9996409,100,0,-1
7440,9996116,9996409,100,0,-1
7440,9996117,9996409,100,0,-1
7440,9996118,9996409,100,0,-1
7440,9996119,9996409,100,0,-1
7440,9996120,9996409,100,0,-1
7440,9996121,9996409,100,0,-1
7440,9996122,9996409,100,0,-1
7440,9996123,9996409,100,0,-1
7440,9996124,9996409,100,0,-1
7440,9996125,9996409,100,0,-1
7440,9996126,9996409,100,0,-1
7440,9996127,9996409,100,0,-1
7440,9996128,9996409,100,0,-1
7440,9996129,9996409,100,0,-1
7440,9996130,9996409,100,0,-1
7440,9996131,9996409,100,0,-1
7440,9996132,9996409,100,0,-1
7440,9996133,9996409,100,0,-1
7440,9996134,9996409,100,0,-1
7440,9996135,9996409,100,0,-1
7440,9996136,9996409,100,0,-1
7440,9996137,9996409,100,0,-1
7440,9996138,9996409,100,0,-1
7440,9996139,9996409,100,0,-1
7450,9996100,9996409,100,0,-1
7450,9996101,9996409,100,0,-1
7450,9996102,9996409,100,0,-1
7450,9996103,9996409,100,0,-1
7450,9996104,9996409,100,0,-1
7450,9996105,9996409,100,0,-1
7450,9996106,9996409,100,0,-1
7450,9996107,9996409,100,0,-1
7450,9996108,9996409,100,0,-1
7450,9996109,9996409,100,0,-1
7450,9996110,9996409,100,0,-1
7450,9996111,9996409,100,0,-1
7450,9996112,9996409,100,0,-1
7450,9996113,9996409,100,0,-1
7450,9996114,9996409,100,0,-1
7450,9996115,9996409,100,0,-1
7450,9996116,9996409,100,0,-1
7450,9996117,9996409,100,0,-1
7450,9996118,9996409,100,0,-1
7450,9996119,9996409,100,0,-1
7450,9996120,9996409,100,0,-1
7450,9996121,9996409,100,0,-1
7450,9996122,9996409,100,0,-1
7450,9996123,9996409,100,0,-1
7450,9996124,9996409,100,0,-1
7450,9996125,9996409,100,0,-1
7450,9996126,9996409,100,0,-1
7450,9996127,9996409,100,0,-1
7450,9996128,9996409,100,0,-1
7450,9996129,9996409,100,0,-1
7450,9996130,9996409,100,0,-1
7450,9996131,9996409,100,0,-1
7450,9996132,9996409,100,0,-1
7450,9996133,9996409,100,0,-1
7450,9996134,9996409,100,0,-1
7450,9996135,9996409,100,0,-1
7450,9996136,9996409,100,0,-1
7450,9996137,9996409,100,0,-1
7450,9996138,9996409,100,0,-1
7450,9996139,9996409,100,0,-1
7460,9996100,9996409,100,0,-1
7460,9996101,9996409,100,0,-1
7460,9996102,9996409,100,0,-1
7460,9996103,9996409,100,0,-1
7460,9996104,9996409,100,0,-1
7460,9996105,9996409,100,0,-1
7460,9996106,9996409,100,0,-1
7460,9996107,9996409,100,0,-1
7460,9996108,9996409,100,0,-1
7460,9996109,9996409,100,0,-1
7460,9996110,9996409,100,0,-1
7460,9996111,9996409,100,0,-1
7460,9996112,9996409,100,0,-1
7460,9996113,9996409,100,0,-1
7460,9996114,9996409,100,0,-1
7460,9996115,9996409,100,0,-1
7460,9996116,9996409,100,0,-1
7460,9996117,9996409,100,0,-1
7460,9996118,9996409,100,0,-1
7460,9996119,9996409,100,0,-1
7460,9996120,9996409,100,0,-1
7460,9996121,9996409,100,0,-1
7460,9996122,9996409,100,0,-1
7460,9996123,9996409,100,0,-1
7460,9996124,9996409,100,0,-1
7460,9996125,9996409,100,0,-1
7460,9996126,9996409,100,0,-1
7460,9996127,9996409,100,0,-1
7460,9996128,9996409,100,0,-1
7460,9996129,9996409,100,0,-1
7460,9996130,9996409,100,0,-1
7460,9996131,9996409,100,0,-1
7460,9996132,9996409,100,0,-1
7460,9996133,9996409,100,0,-1
7460,9996134,9996409,100,0,-1
7460,9996135,9996409,100,0,-1
7460,9996136,9996409,100,0,-1
7460,9996137,9996409,100,0,-1
7460,9996138,9996409,100,0,-1
7460,9996139,9996409,100,0,-1
7470,9996100,9996409,100,0,-1
7470,9996101,9996409,100,0,-1
7470,9996102,9996409,100,0,-1
7470,9996103,9996409,100,0,-1
7470,9996104,9996409,100,0,-1
7470,9996105,9996409,100,0,-1
7470,9996106,9996409,100,0,-1
7470,9996107,9996409,100,0,-1
7470,9996108,9996409,100,0,-1
7470,9996109,9996409,100,0,-1
7470,9996110,9996409,100,0,-1
7470,9996111,9996409,100,0,-1
7470,9996112,9996409,100,0,-1
7470,9996113,9996409,100,0,-1
7470,9996114,9996409,100,0,-1
7470,9996115,9996409,100,0,-1
7470,9996116,9996409,100,0,-1
7470,9996117,9996409,100,0,-1
7470,9996118,9996409,100,0,-1
7470,9996119,9996409,100,0,-1
7470,9996120,9996409,100,0,-1
7470,9996121,9996409,100,0,-1
7470,9996122,9996409,100,0,-1
7470,9996123,9996409,100,0,-1
7470,9996124,9996409,100,0,-1
7470,9996125,9996409,100,0,-1
7470,9996126,9996409,100,0,-1
7470,9996127,9996409,100,0,-1
7470,9996128,9996409,100,0,-1
7470,9996129,9996409,100,0,-1
7470,9996130,9996409,100,0,-1
7470,9996131,9996409,100,0,-1
7470,9996132,9996409,100,0,-1
7470,9996133,9996409,100,0,-1
7470,9996134,9996409,100,0,-1
7470,9996135,9996409,100,0,-1
7470,9996136,9996409,100,0,-1
7470,9996137,9996409,100,0,-1
7470,9996138,9996409,100,0,-1
7470,9996139,9996409,100,0,-1
7480,9996100,9996409,100,0,-1
7480,9996101,9996409,100,0,-1
7480,9996102,9996409,100,0,-1
7480,9996103,9996409,100,0,-1
7480,9996104,9996409,100,0,-1
7480,9996105,9996409,100,0,-1
7480,9996106,9996409,100,0,-1
7480,9996107,9996409,100,0,-1
7480,9996108,9996409,100,0,-1
7480,9996109,9996409,100,0,-1
7480,9996110,9996409,100,0,-1
7480,9996111,9996409,100,0,-1
7480,9996112,9996409,100,0,-1
7480,9996113,9996409,100,0,-1
7480,9996114,9996409,100,0,-1
7480,9996115,9996409,100,0,-1
7480,9996116,9996409,100,0,-1
7480,9996117,9996409,100,0,-1
7480,9996118,9996409,100,0,-1
7480,9996119,9996409,100,0,-1
7480,9996120,9996409,100,0,-1
7480,9996121,9996409,100,0,-1
7480,9996122,9996409,100,0,-1
7480,9996123,9996409,100,0,-1
7480,9996124,9996409,100,0,-1
7480,9996125,9996409,100,0,-1
7480,9996126,9996409,100,0,-1
7480,9996127,9996409,100,0,-1
7480,9996128,9996409,100,0,-1
7480,9996129,9996409,100,0,-1
7480,9996130,9996409,100,0,-1
7480,9996131,9996409,100,0,-1
7480,9996132,9996409,100,0,-1
7480,9996133,9996409,100,0,-1
7480,9996134,9996409,100,0,-1
7480,9996135,9996409,100,0,-1
7480,9996136,9996409,100,0,-1
7480,9996137,9996409,100,0,-1
7480,9996138,9996409,100,0,-1
7480,9996139,9996409,100,0,-1
7490,9996100,9996409,100,0,-1
7490,9996101,9996409,100,0,-1
7490,9996102,9996409,100,0,-1
7490,9996103,9996409,100,0,-1
7490,9996104,9996409,100,0,-1
7490,9996105,9996409,100,0,-1
7490,9996106,9996409,100,0,-1
7490,9996107,9996409,100,0,-1
7490,9996108,9996409,100,0,-1
7490,9996109,9996409,100,0,-1
7490,9996110,9996409,100,0,-1
7490,9996111,9996409,100,0,-1
7490,9996112,9996409,100,0,-1
7490,9996113,9996409,100,0,-1
7490,9996114,9996409,100,0,-1
7490,9996115,9996409,100,0,-1
7490,9996116,9996409,100,0,-1
7490,9996117,9996409,100,0,-1
7490,9996118,9996409,100,0,-1
7490,9996119,9996409,100,0,-1
7490,9996120,9996409,100,0,-1
7490,9996121,9996409,100,0,-1
7490,9996122,9996409,100,0,-1
7490,9996123,9996409,100,0,-1
7490,9996124,9996409,100,0,-1
7490,9996125,9996409,100,0,-1
7490,9996126,9996409,100,0,-1
7490,9996127,9996409,100,0,-1
7490,9996128,9996409,100,0,-1
7490,9996129,9996409,100,0,-1
7490,9996130,9996409,100,0,-1
7490,9996131,9996409,100,0,-1
7490,9996132,9996409,100,0,-1
7490,9996133,9996409,100,0,-1
7490,9996134,9996409,100,0,-1
7490,9996135,9996409,100,0,-1
7490,9996136,9996409,100,0,-1
7490,9996137,9996409,100,0,-1
7490,9996138,9996409,100,0,-1
7490,9996139,9996409,100,0,-1
7500,9996100,9996409,100,0,-1
7500,9996101,9996409,100,0,-1
7500,9996102,9996409,100,0,-1
7500,9996103,9996409,100,0,-1
7500,9996104,9996409,100,0,-1
7500,9996105,9996409,100,0,-1
7500,9996106,9996409,100,0,-1
7500,9996107,9996409,100,0,-1
7500,9996108,9996409,100,0,-1
7500,9996109,9996409,100,0,-1
7500,9996110,9996409,100,0,-1
7500,9996111,9996409,100,0,-1
7500,9996112,9996409,100,0,-1
7500,9996113,9996409,100,0,-1
7500,9996114,9996409,100,0,-1
7500,9996115,9996409,100,0,-1
7500,9996116,9996409,100,0,-1
7500,9996117,9996409,100,0,-1
7500,9996118,9996409,100,0,-1
7500,9996119,9996409,100,0,-1
7500,9996120,9996409,100,0,-1
7500,9996121,9996409,100,0,-1
7500,9996122,9996409,100,0,-1
7500,9996123,9996409,100,0,-1
7500,9996124,9996409,100,0,-1
7500,9996125,9996409,100,0,-1
7500,9996126,9996409,100,0,-1
7500,9996127,9996409,100,0,-1
7500,9996128,9996409,100,0,-1
7500,9996129,9996409,100,0,-1
7500,9996130,9996409,100,0,-1
7500,9996131,9996409,100,0,-1
7500,9996132,9996409,100,0,-1
7500,9996133,9996409,100,0,-1
7500,9996134,9996409,100,0,-1
7500,9996135,9996409,100,0,-1
7500,9996136,9996409,100,0,-1
7500,9996137,9996409,100,0,-1
7500,9996138,9996409,100,0,-1
7500,9996139,9996409,100,0,-1
7510,9996100,9996409,100,0,-1
7510,9996101,9996409,100,0,-1
7510,9996102,9996409,100,0,-1
7510,9996103,9996409,100,0,-1
7510,9996104,9996409,100,0,-1
7510,9996105,9996409,100,0,-1
7510,9996106,9996409,100,0,-1
7510,9996107,9996409,100,0,-1
7510,9996108,9996409,100,0,-1
7510,9996109,9996409,100,0,-1
7510,9996110,9996409,100,0,-1
7510,9996111,9996409,100,0,-1
7510,9996112,9996409,100,0,-1
7510,9996113,9996409,100,0,-1
7510,9996114,9996409,100,0,-1
7510,9996115,9996409,100,0,-1
7510,9996116,9996409,100,0,-1
7510,9996117,9996409,100,0,-1
7510,9996118,9996409,100,0,-1
7510,9996119,9996409,100,0,-1
7510,9996120,9996409,100,0,-1
7510,9996121,9996409,100,0,-1
7510,9996122,9996409,100,0,-1
7510,9996123,9996409,100,0,-1
7510,9996124,9996409,100,0,-1
7510,9996125,9996409,100,0,-1
7510,9996126,9996409,100,0,-1
7510,9996127,9996409,100,0,-1
7510,9996128,9996409,100,0,-1
7510,9996129,9996409,100,0,-1
7510,9996130,9996409,100,0,-1
7510,9996131,9996409,100,0,-1
7510,9996132,9996409,100,0,-1
7510,9996133,9996409,100,0,-1
7510,9996134,9996409,100,0,-1
7510,9996135,9996409,100,0,-1
7510,9996136,9996409,100,0,-1
7510,9996137,9996409,100,0,-1
7510,9996138,9996409,100,0,-1
7510,9996139,9996409,100,0,-1
7520,9996100,9996409,100,0,-1
7520,9996101,9996409,100,0,-1
7520,9996102,9996409,100,0,-1
7520,9996103,9996409,100,0,-1
7520,9996104,9996409,100,0,-1
7520,9996105,9996409,100,0,-1
7520,9996106,9996409,100,0,-1
7520,9996107,9996409,100,0,-1
7520,9996108,9996409,100,0,-1
7520,9996109,9996409,100,0,-1
7520,9996110,9996409,100,0,-1
7520,9996111,9996409,100,0,-1
7520,9996112,9996409,100,0,-1
7520,9996113,9996409,100,0,-1
7520,9996114,9996409,100,0,-1
7520,9996115,9996409,100,0,-1
7520,9996116,9996409,100,0,-1
7520,9996117,9996409,100,0,-1
7520,9996118,9996409,100,0,-1
7520,9996119,9996409,100,0,-1
7520,9996120,9996409,100,0,-1
7520,9996121,9996409,100,0,-1
7520,9996122,9996409,100,0,-1
7520,9996123,9996409,100,0,-1
7520,9996124,9996409,100,0,-1
7520,9996125,9996409,100,0,-1
7520,9996126,9996409,100,0,-1
7520,9996127,9996409,100,0,-1
7520,9996128,9996409,100,0,-1
7520,9996129,9996409,100,0,-1
7520,9996130,9996409,100,0,-1
7520,9996131,9996409,100,0,-1
7520,9996132,9996409,100,0,-1
7520,9996133,9996409,100,0,-1
7520,9996134,9996409,100,0,-1
7520,9996135,9996409,100,0,-1
7520,9996136,9996409,100,0,-1
7520,9996137,9996409,100,0,-1
7520,9996138,9996409,100,0,-1
7520,9996139,9996409,100,0,-1
7530,9996100,9996409,100,0,-1
7530,9996101,9996409,100,0,-1
7530,9996102,9996409,100,0,-1
7530,9996103,9996409,100,0,-1
7530,9996104,9996409,100,0,-1
7530,9996105,9996409,100,0,-1
7530,9996106,9996409,100,0,-1
7530,9996107,9996409,100,0,-1
7530,9996108,9996409,100,0,-1
7530,9996109,9996409,100,0,-1
7530,9996110,9996409,100,0,-1
7530,9996111,9996409,100,0,-1
7530,9996112,9996409,100,0,-1
7530,9996113,9996409,100,0,-1
7530,9996114,9996409,100,0,-1
7530,9996115,9996409,100,0,-1
7530,9996116,9996409,100,0,-1
7530,9996117,9996409,100,0,-1
7530,9996118,9996409,100,0,-1
7530,9996119,9996409,100,0,-1
7530,9996120,9996409,100,0,-1
7530,9996121,9996409,100,0,-1
7530,9996122,9996409,100,0,-1
7530,9996123,9996409,100,0,-1
7530,9996124,9996409,100,0,-1
7530,9996125,9996409,100,0,-1
7530,9996126,9996409,100,0,-1
7530,9996127,9996409,100,0,-1
7530,9996128,9996409,100,0,-1
7530,9996129,9996409,100,0,-1
7530,9996130,9996409,100,0,-1
7530,9996131,9996409,100,0,-1
7530,9996132,9996409,100,0,-1
7530,9996133,9996409,100,0,-1
7530,9996134,9996409,100,0,-1
7530,9996135,9996409,100,0,-1
7530,9996136,9996409,100,0,-1
7530,9996137,9996409,100,0,-1
7530,9996138,9996409,100,0,-1
7530,9996139,9996409,100,0,-1
7540,9996100,9996409,100,0,-1
7540,9996101,9996409,100,0,-1
7540,9996102,9996409,100,0,-1
7540,9996103,9996409,100,0,-1
7540,9996104,9996409,100,0,-1
7540,9996105,9996409,100,0,-1
7540,9996106,9996409,100,0,-1
7540,9996107,9996409,100,0,-1
7540,9996108,9996409,100,0,-1
7540,9996109,9996409,100,0,-1
7540,9996110,9996409,100,0,-1
7540,9996111,9996409,100,0,-1
7540,9996112,9996409,100,0,-1
7540,9996113,9996409,100,0,-1
7540,9996114,9996409,100,0,-1
7540,9996115,9996409,100,0,-1
7540,9996116,9996409,100,0,-1
7540,9996117,9996409,100,0,-1
7540,9996118,9996409,100,0,-1
7540,9996119,9996409,100,0,-1
7540,9996120,9996409,100,0,-1
7540,9996121,9996409,100,0,-1
7540,9996122,9996409,100,0,-1
7540,9996123,9996409,100,0,-1
7540,9996124,9996409,100,0,-1
7540,9996125,9996409,100,0,-1
7540,9996126,9996409,100,0,-1
7540,9996127,9996409,100,0,-1
7540,9996128,9996409,100,0,-1
7540,9996129,9996409,100,0,-1
7540,9996130,9996409,100,0,-1
7540,9996131,9996409,100,0,-1
7540,9996132,9996409,100,0,-1
7540,9996133,9996409,100,0,-1
7540,9996134,9996409,100,0,-1
7540,9996135,9996409,100,0,-1
7540,9996136,9996409,100,0,-1
7540,9996137,9996409,100,0,-1
7540,9996138,9996409,100,0,-1
7540,9996139,9996409,100,0,-1
7550,9996100,9996409,100,0,-1
7550,9996101,9996409,100,0,-1
7550,9996102,9996409,100,0,-1
7550,9996103,9996409,100,0,-1
7550,9996104,9996409,100,0,-1
7550,9996105,9996409,100,0,-1
7550,9996106,9996409,100,0,-1
7550,9996107,9996409,100,0,-1
7550,9996108,9996409,100,0,-1
7550,9996109,9996409,100,0,-1
7550,9996110,9996409,100,0,-1
7550,9996111,9996409,100,0,-1
7550,9996112,9996409,100,0,-1
7550,9996113,9996409,100,0,-1
7550,9996114,9996409,100,0,-1
7550,9996115,9996409,100,0,-1
7550,9996116,9996409,100,0,-1
7550,9996117,9996409,100,0,-1
7550,9996118,9996409,100,0,-1
7550,9996119,9996409,100,0,-1
7550,9996120,9996409,100,0,-1
7550,9996121,9996409,100,0,-1
7550,9996122,9996409,100,0,-1
7550,9996123,9996409,100,0,-1
7550,9996124,9996409,100,0,-1
7550,9996125,9996409,100,0,-1
7550,9996126,9996409,100,0,-1
7550,9996127,9996409,100,0,-1
7550,9996128,9996409,100,0,-1
7550,9996129,9996409,100,0,-1
7550,9996130,9996409,100,0,-1
7550,9996131,9996409,100,0,-1
7550,9996132,9996409,100,0,-1
7550,9996133,9996409,100,0,-1
7550,9996134,9996409,100,0,-1
7550,9996135,9996409,100,0,-1
7550,9996136,9996409,100,0,-1
7550,9996137,9996409,100,0,-1
7550,9996138,9996409,100,0,-1
7550,9996139,9996409,100,0,-1
7560,9996100,9996409,100,0,-1
7560,9996101,9996409,100,0,-1
7560,9996102,9996409,100,0,-1
7560,9996103,9996409,100,0,-1
7560,9996104,9996409,100,0,-1
7560,9996105,9996409,100,0,-1
7560,9996106,9996409,100,0,-1
7560,9996107,9996409,100,0,-1
7560,9996108,9996409,100,0,-1
7560,9996109,9996409,100,0,-1
7560,9996110,9996409,100,0,-1
7560,9996111,9996409,100,0,-1
7560,9996112,9996409,100,0,-1
7560,9996113,9996409,100,0,-1
7560,9996114,9996409,100,0,-1
7560,9996115,9996409,100,0,-1
7560,9996116,9996409,100,0,-1
7560,9996117,9996409,100,0,-1
7560,9996118,9996409,100,0,-1
7560,9996119,9996409,100,0,-1
7560,9996120,9996409,100,0,-1
7560,9996121,9996409,100,0,-1
7560,9996122,9996409,100,0,-1
7560,9996123,9996409,100,0,-1
7560,9996124,9996409,100,0,-1
7560,9996125,9996409,100,0,-1
7560,9996126,9996409,100,0,-1
7560,9996127,9996409,100,0,-1
7560,9996128,9996409,100,0,-1
7560,9996129,9996409,100,0,-1
7560,9996130,9996409,100,0,-1
7560,9996131,9996409,100,0,-1
7560,9996132,9996409,100,0,-1
7560,9996133,9996409,100,0,-1
7560,9996134,9996409,100,0,-1
7560,9996135,9996409,100,0,-1
7560,9996136,9996409,100,0,-1
7560,9996137,9996409,100,0,-1
7560,9996138,9996409,100,0,-1
7560,9996139,9996409,100,0,-1
7570,9996100,9996409,100,0,-1
7570,9996101,9996409,100,0,-1
7570,9996102,9996409,100,0,-1
7570,9996103,9996409,100,0,-1
7570,9996104,9996409,100,0,-1
7570,9996105,9996409,100,0,-1
7570,9996106,9996409,100,0,-1
7570,9996107,9996409,100,0,-1
7570,9996108,9996409,100,0,-1
7570,9996109,9996409,100,0,-1
7570,9996110,9996409,100,0,-1
7570,9996111,9996409,100,0,-1
7570,9996112,9996409,100,0,-1
7570,9996113,9996409,100,0,-1
7570,9996114,9996409,100,0,-1
7570,9996115,9996409,100,0,-1
7570,9996116,9996409,100,0,-1
7570,9996117,9996409,100,0,-1
7570,9996118,9996409,100,0,-1
7570,9996119,9996409,100,0,-1
7570,9996120,9996409,100,0,-1
7570,9996121,9996409,100,0,-1
7570,9996122,9996409,100,0,-1
7570,9996123,9996409,100,0,-1
7570,9996124,9996409,100,0,-1
7570,9996125,9996409,100,0,-1
7570,9996126,9996409,100,0,-1
7570,9996127,9996409,100,0,-1
7570,9996128,9996409,100,0,-1
7570,9996129,9996409,100,0,-1
7570,9996130,9996409,100,0,-1
7570,9996131,9996409,100,0,-1
7570,9996132,9996409,100,0,-1
7570,9996133,9996409,100,0,-1
7570,9996134,9996409,100,0,-1
7570,9996135,9996409,100,0,-1
7570,9996136,9996409,100,0,-1
7570,9996137,9996409,100,0,-1
7570,9996138,9996409,100,0,-1
7570,9996139,9996409,100,0,-1
7580,9996100,9996409,100,0,-1
7580,9996101,9996409,100,0,-1
7580,9996102,9996409,100,0,-1
7580,9996103,9996409,100,0,-1
7580,9996104,9996409,100,0,-1
7580,9996105,9996409,100,0,-1
7580,9996106,9996409,100,0,-1
7580,9996107,9996409,100,0,-1
7580,9996108,9996409,100,0,-1
7580,9996109,9996409,100,0,-1
7580,9996110,9996409,100,0,-1
7580,9996111,9996409,100,0,-1
7580,9996112,9996409,100,0,-1
7580,9996113,9996409,100,0,-1
7580,9996114,9996409,100,0,-1
7580,9996115,9996409,100,0,-1
7580,9996116,9996409,100,0,-1
7580,9996117,9996409,100,0,-1
7580,9996118,9996409,100,0,-1
7580,9996119,9996409,100,0,-1
7580,9996120,9996409,100,0,-1
7580,9996121,9996409,100,0,-1
7580,9996122,9996409,100,0,-1
7580,9996123,9996409,100,0,-1
7580,9996124,9996409,100,0,-1
7580,9996125,9996409,100,0,-1
7580,9996126,9996409,100,0,-1
7580,9996127,9996409,100,0,-1
7580,9996128,9996409,100,0,-1
7580,9996129,9996409,100,0,-1
7580,9996130,9996409,100,0,-1
7580,9996131,9996409,100,0,-1
7580,9996132,9996409,100,0,-1
7580,9996133,9996409,100,0,-1
7580,9996134,9996409,100,0,-1
